810,   0.00192,   0.00192,   0.00192,   0.21346,   0.00192,   0.00192,   0.50192,   0.00192,   0.00192,   0.23269,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.02115
 23,   0.00132,   0.02763,   0.02763,   0.00132,   0.02763,   0.05395,   0.30395,   0.00132,   0.00132,   0.14605,   0.29079,   0.00132,   0.00132,   0.02763,   0.00132,   0.00132,   0.00132,   0.00132,   0.00132,   0.08026
 59,   0.00034,   0.00034,   0.00034,   0.00034,   0.01759,   0.00034,   0.18310,   0.00034,   0.00034,   0.29345,   0.00034,   0.00034,   0.00034,   0.00034,   0.01414,   0.00034,   0.39690,   0.00724,   0.08310,   0.00034
159,   0.00102,   0.00102,   0.00102,   0.00102,   0.00102,   0.00102,   0.09286,   0.00102,   0.01122,   0.28673,   0.00102,   0.40918,   0.00102,   0.00102,   0.00102,   0.00102,   0.08265,   0.04184,   0.00102,   0.06224
214,   0.00063,   0.00063,   0.00063,   0.00696,   0.00063,   0.00063,   0.09557,   0.15886,   0.00696,   0.51329,   0.01962,   0.00063,   0.00063,   0.00063,   0.00063,   0.00063,   0.08924,   0.10190,   0.00063,   0.00063
245,   0.00092,   0.00092,   0.06514,   0.00092,   0.00092,   0.00092,   0.23945,   0.00092,   0.00092,   0.26697,   0.00092,   0.00092,   0.00092,   0.00092,   0.00092,   0.41376,   0.00092,   0.00092,   0.00092,   0.00092
306,   0.00204,   0.00204,   0.00204,   0.00204,   0.00204,   0.10408,   0.00204,   0.04286,   0.02245,   0.53265,   0.00204,   0.00204,   0.00204,   0.00204,   0.26735,   0.00204,   0.00204,   0.00204,   0.00204,   0.00204
329,   0.01400,   0.00067,   0.51400,   0.00067,   0.00067,   0.00067,   0.08733,   0.00067,   0.00067,   0.36733,   0.00067,   0.00067,   0.00067,   0.00733,   0.00067,   0.00067,   0.00067,   0.00067,   0.00067,   0.00067
337,   0.00137,   0.00137,   0.00137,   0.00137,   0.01507,   0.00137,   0.00137,   0.00137,   0.00137,   0.33014,   0.01507,   0.00137,   0.00137,   0.00137,   0.01507,   0.15205,   0.00137,   0.00137,   0.00137,   0.45342
524,   0.00096,   0.00096,   0.00096,   0.00096,   0.00096,   0.00096,   0.39519,   0.49135,   0.00096,   0.07788,   0.00096,   0.00096,   0.00096,   0.00096,   0.00096,   0.02019,   0.00096,   0.00096,   0.00096,   0.00096
590,   0.00078,   0.00078,   0.00078,   0.00078,   0.00078,   0.00078,   0.07054,   0.00078,   0.02403,   0.36512,   0.00078,   0.00078,   0.00853,   0.00078,   0.00078,   0.00853,   0.00853,   0.50465,   0.00078,   0.00078
600,   0.00023,   0.75711,   0.00023,   0.00023,   0.00023,   0.00252,   0.20206,   0.00023,   0.00023,   0.03463,   0.00023,   0.00023,   0.00023,   0.00023,   0.00023,   0.00023,   0.00023,   0.00023,   0.00023,   0.00023
601,   0.00026,   0.79821,   0.00026,   0.00026,   0.00026,   0.00026,   0.19463,   0.00026,   0.00026,   0.00281,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026
602,   0.00057,   0.00057,   0.00057,   0.00057,   0.00057,   0.05230,   0.39713,   0.00057,   0.00057,   0.19598,   0.00632,   0.00057,   0.00057,   0.00057,   0.00057,   0.00057,   0.33966,   0.00057,   0.00057,   0.00057
603,   0.00026,   0.80893,   0.00026,   0.00026,   0.00026,   0.00026,   0.18648,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026
604,   0.00028,   0.80994,   0.00028,   0.00028,   0.00028,   0.00028,   0.14517,   0.00028,   0.00028,   0.03722,   0.00028,   0.00028,   0.00028,   0.00028,   0.00028,   0.00312,   0.00028,   0.00028,   0.00028,   0.00028
621,   0.00104,   0.00104,   0.03229,   0.00104,   0.00104,   0.19896,   0.08438,   0.00104,   0.00104,   0.59479,   0.00104,   0.00104,   0.00104,   0.02188,   0.00104,   0.00104,   0.05313,   0.00104,   0.00104,   0.00104
667,   0.00042,   0.00042,   0.00042,   0.00042,   0.00042,   0.09364,   0.13602,   0.00042,   0.04703,   0.17839,   0.00042,   0.38178,   0.00466,   0.01314,   0.07669,   0.00042,   0.06398,   0.00042,   0.00042,   0.00042
150,   0.01746,   0.00159,   0.00159,   0.00159,   0.06508,   0.08095,   0.03333,   0.00159,   0.27143,   0.49365,   0.00159,   0.00159,   0.01746,   0.00159,   0.00159,   0.00159,   0.00159,   0.00159,   0.00159,   0.00159
 33,   0.00043,   0.00043,   0.00043,   0.03447,   0.00043,   0.00043,   0.07702,   0.00043,   0.00043,   0.37064,   0.00043,   0.01319,   0.00043,   0.00043,   0.00043,   0.00043,   0.00043,   0.00043,   0.49830,   0.00043
193,   0.00169,   0.00169,   0.20508,   0.00169,   0.00169,   0.00169,   0.27288,   0.00169,   0.00169,   0.44237,   0.00169,   0.00169,   0.00169,   0.00169,   0.00169,   0.00169,   0.03559,   0.01864,   0.00169,   0.00169
194,   0.00063,   0.03812,   0.24438,   0.00063,   0.00063,   0.00063,   0.40062,   0.00063,   0.00063,   0.19438,   0.03812,   0.00063,   0.00063,   0.00063,   0.00063,   0.00063,   0.00063,   0.07562,   0.00063,   0.00063
529,   0.00122,   0.01341,   0.00122,   0.00122,   0.01341,   0.00122,   0.22073,   0.00122,   0.00122,   0.28171,   0.00122,   0.00122,   0.00122,   0.00122,   0.00122,   0.00122,   0.00122,   0.00122,   0.00122,   0.45244
530,   0.00094,   0.04811,   0.00094,   0.00094,   0.00094,   0.00094,   0.14245,   0.00094,   0.00094,   0.21792,   0.00094,   0.03868,   0.00094,   0.00094,   0.01981,   0.00094,   0.01981,   0.00094,   0.00094,   0.50094
572,   0.00182,   0.00182,   0.00182,   0.00182,   0.00182,   0.42000,   0.14727,   0.00182,   0.03818,   0.34727,   0.00182,   0.00182,   0.00182,   0.00182,   0.00182,   0.00182,   0.00182,   0.00182,   0.02000,   0.00182
764,   0.00119,   0.00119,   0.00119,   0.00119,   0.02500,   0.26310,   0.20357,   0.00119,   0.00119,   0.37024,   0.00119,   0.12024,   0.00119,   0.00119,   0.00119,   0.00119,   0.00119,   0.00119,   0.00119,   0.00119
 44,   0.00106,   0.00106,   0.01170,   0.00106,   0.00106,   0.00106,   0.23511,   0.00106,   0.00106,   0.35213,   0.00106,   0.00106,   0.11809,   0.00106,   0.00106,   0.26702,   0.00106,   0.00106,   0.00106,   0.00106
210,   0.00167,   0.00167,   0.00167,   0.00167,   0.00167,   0.00167,   0.18500,   0.00167,   0.00167,   0.20167,   0.00167,   0.11833,   0.00167,   0.00167,   0.00167,   0.01833,   0.15167,   0.26833,   0.00167,   0.03500
  8,   0.00110,   0.01209,   0.00110,   0.27582,   0.00110,   0.00110,   0.26484,   0.01209,   0.00110,   0.19890,   0.06703,   0.00110,   0.00110,   0.00110,   0.00110,   0.00110,   0.00110,   0.00110,   0.00110,   0.15495
 10,   0.00204,   0.00204,   0.00204,   0.00204,   0.00204,   0.00204,   0.06327,   0.00204,   0.00204,   0.38980,   0.00204,   0.00204,   0.00204,   0.02245,   0.00204,   0.49184,   0.00204,   0.00204,   0.00204,   0.00204
 13,   0.15250,   0.00250,   0.00250,   0.00250,   0.00250,   0.00250,   0.55250,   0.00250,   0.00250,   0.22750,   0.00250,   0.00250,   0.00250,   0.02750,   0.00250,   0.00250,   0.00250,   0.00250,   0.00250,   0.00250
 14,   0.30579,   0.04789,   0.01632,   0.05842,   0.00053,   0.00053,   0.50053,   0.00053,   0.00053,   0.04263,   0.00053,   0.00053,   0.00053,   0.00053,   0.00053,   0.02158,   0.00053,   0.00053,   0.00053,   0.00053
 15,   0.00149,   0.03134,   0.00149,   0.00149,   0.00149,   0.00149,   0.77761,   0.00149,   0.00149,   0.16567,   0.00149,   0.00149,   0.00149,   0.00149,   0.00149,   0.00149,   0.00149,   0.00149,   0.00149,   0.00149
 16,   0.00143,   0.00143,   0.00143,   0.00143,   0.00143,   0.00143,   0.73000,   0.10143,   0.00143,   0.04429,   0.00143,   0.00143,   0.00143,   0.00143,   0.00143,   0.01571,   0.00143,   0.08714,   0.00143,   0.00143
 36,   0.09869,   0.00065,   0.05948,   0.06601,   0.00065,   0.00065,   0.11176,   0.03333,   0.00065,   0.34706,   0.00065,   0.22288,   0.00065,   0.00065,   0.00065,   0.00065,   0.00065,   0.05294,   0.00065,   0.00065
 70,   0.00112,   0.00112,   0.00112,   0.00112,   0.00112,   0.00112,   0.14719,   0.00112,   0.04607,   0.29326,   0.00112,   0.00112,   0.15843,   0.00112,   0.00112,   0.00112,   0.04607,   0.29326,   0.00112,   0.00112
 74,   0.00097,   0.03010,   0.00097,   0.07864,   0.00097,   0.00097,   0.13689,   0.00097,   0.45728,   0.26311,   0.00097,   0.00097,   0.00097,   0.02039,   0.00097,   0.00097,   0.00097,   0.00097,   0.00097,   0.00097
 93,   0.00156,   0.00156,   0.00156,   0.39219,   0.03281,   0.00156,   0.12656,   0.00156,   0.00156,   0.34531,   0.00156,   0.00156,   0.00156,   0.00156,   0.00156,   0.00156,   0.00156,   0.04844,   0.00156,   0.03281
 94,   0.00059,   0.00059,   0.00059,   0.35562,   0.00651,   0.00059,   0.08343,   0.00059,   0.00059,   0.42071,   0.00059,   0.00059,   0.00059,   0.00059,   0.11302,   0.00059,   0.01243,   0.00059,   0.00059,   0.00059
101,   0.00083,   0.00083,   0.00083,   0.00083,   0.00083,   0.00083,   0.00083,   0.00083,   0.00083,   0.24050,   0.00083,   0.00083,   0.00083,   0.00083,   0.00083,   0.05868,   0.00083,   0.00909,   0.00083,   0.67851
221,   0.00037,   0.00037,   0.04126,   0.31636,   0.00037,   0.05242,   0.22342,   0.00409,   0.00037,   0.21599,   0.00037,   0.07472,   0.00037,   0.00037,   0.01152,   0.00037,   0.00037,   0.03383,   0.01152,   0.01152
246,   0.00093,   0.18611,   0.00093,   0.10278,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093,   0.48241,   0.00093,   0.21389,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093
248,   0.00127,   0.00127,   0.00127,   0.00127,   0.00127,   0.00127,   0.08987,   0.00127,   0.46962,   0.34304,   0.00127,   0.00127,   0.00127,   0.00127,   0.00127,   0.00127,   0.00127,   0.01392,   0.00127,   0.06456
259,   0.00052,   0.00052,   0.00052,   0.12552,   0.00052,   0.00052,   0.29740,   0.00052,   0.03698,   0.19844,   0.00052,   0.00052,   0.00052,   0.00052,   0.07865,   0.00052,   0.01094,   0.00052,   0.00052,   0.24531
260,   0.00096,   0.00096,   0.00096,   0.04904,   0.00096,   0.00096,   0.38558,   0.00096,   0.00096,   0.17404,   0.00096,   0.00096,   0.00096,   0.00096,   0.00096,   0.00096,   0.00096,   0.00096,   0.00096,   0.37596
273,   0.05345,   0.00172,   0.00172,   0.00172,   0.00172,   0.00172,   0.22586,   0.00172,   0.36379,   0.32931,   0.00172,   0.00172,   0.00172,   0.00172,   0.00172,   0.00172,   0.00172,   0.00172,   0.00172,   0.00172
291,   0.00154,   0.04769,   0.00154,   0.00154,   0.00154,   0.17077,   0.00154,   0.00154,   0.00154,   0.69385,   0.00154,   0.00154,   0.00154,   0.01692,   0.00154,   0.04769,   0.00154,   0.00154,   0.00154,   0.00154
297,   0.00286,   0.03143,   0.08857,   0.00286,   0.00286,   0.00286,   0.31714,   0.00286,   0.00286,   0.23143,   0.00286,   0.00286,   0.00286,   0.00286,   0.00286,   0.00286,   0.00286,   0.26000,   0.00286,   0.03143
331,   0.00256,   0.00256,   0.00256,   0.00256,   0.00256,   0.00256,   0.13077,   0.00256,   0.00256,   0.48974,   0.07949,   0.25897,   0.00256,   0.00256,   0.00256,   0.00256,   0.00256,   0.00256,   0.00256,   0.00256
336,   0.00147,   0.00147,   0.00147,   0.00147,   0.00147,   0.00147,   0.06029,   0.00147,   0.08971,   0.28088,   0.00147,   0.00147,   0.00147,   0.00147,   0.00147,   0.10441,   0.00147,   0.00147,   0.00147,   0.44265
504,   0.00040,   0.00040,   0.00040,   0.00040,   0.00040,   0.00040,   0.23849,   0.00040,   0.30198,   0.37341,   0.00040,   0.00040,   0.00040,   0.00040,   0.00040,   0.00040,   0.00040,   0.00040,   0.07976,   0.00040
531,   0.32883,   0.00036,   0.00036,   0.00036,   0.11350,   0.02956,   0.02226,   0.00036,   0.00036,   0.48212,   0.00036,   0.00036,   0.00036,   0.00036,   0.00036,   0.00036,   0.01861,   0.00036,   0.00036,   0.00036
613,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093,   0.06574,   0.11204,   0.00093,   0.00093,   0.18611,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093,   0.35278,   0.00093,   0.00093,   0.00093,   0.26944
614,   0.00114,   0.00114,   0.00114,   0.00114,   0.00114,   0.00114,   0.06932,   0.00114,   0.00114,   0.50114,   0.00114,   0.00114,   0.00114,   0.00114,   0.00114,   0.41023,   0.00114,   0.00114,   0.00114,   0.00114
640,   0.23875,   0.00125,   0.00125,   0.00125,   0.00125,   0.00125,   0.18875,   0.00125,   0.00125,   0.30125,   0.13875,   0.00125,   0.00125,   0.00125,   0.00125,   0.00125,   0.11375,   0.00125,   0.00125,   0.00125
726,   0.00111,   0.00111,   0.00111,   0.09000,   0.01222,   0.00111,   0.34556,   0.00111,   0.00111,   0.22333,   0.00111,   0.00111,   0.00111,   0.01222,   0.00111,   0.00111,   0.02333,   0.27889,   0.00111,   0.00111
765,   0.00108,   0.22688,   0.00108,   0.11935,   0.00108,   0.00108,   0.18387,   0.00108,   0.00108,   0.30215,   0.00108,   0.00108,   0.00108,   0.01183,   0.00108,   0.00108,   0.00108,   0.00108,   0.07634,   0.06559
772,   0.00110,   0.00110,   0.00110,   0.00110,   0.02308,   0.00110,   0.00110,   0.00110,   0.04505,   0.53956,   0.00110,   0.03407,   0.00110,   0.00110,   0.00110,   0.00110,   0.00110,   0.00110,   0.34176,   0.00110
 92,   0.00132,   0.00132,   0.00132,   0.05395,   0.00132,   0.00132,   0.00132,   0.00132,   0.00132,   0.51447,   0.00132,   0.00132,   0.22500,   0.00132,   0.00132,   0.18553,   0.00132,   0.00132,   0.00132,   0.00132
164,   0.00076,   0.00076,   0.00076,   0.00076,   0.00076,   0.53864,   0.29621,   0.00076,   0.00076,   0.03864,   0.09167,   0.02348,   0.00076,   0.00076,   0.00076,   0.00076,   0.00076,   0.00076,   0.00076,   0.00076
166,   0.00042,   0.00042,   0.00042,   0.01314,   0.00042,   0.00042,   0.23347,   0.00890,   0.00042,   0.43263,   0.00042,   0.00042,   0.00042,   0.00042,   0.30551,   0.00042,   0.00042,   0.00042,   0.00042,   0.00042
175,   0.00461,   0.00015,   0.50908,   0.00015,   0.00015,   0.00015,   0.20848,   0.00610,   0.00015,   0.23080,   0.00015,   0.03438,   0.00164,   0.00015,   0.00015,   0.00015,   0.00015,   0.00015,   0.00313,   0.00015
326,   0.00067,   0.00067,   0.00067,   0.00067,   0.00067,   0.36980,   0.18188,   0.00067,   0.00067,   0.38322,   0.00067,   0.00067,   0.00067,   0.00067,   0.00067,   0.00067,   0.05436,   0.00067,   0.00067,   0.00067
505,   0.10800,   0.00133,   0.33467,   0.01467,   0.00133,   0.00133,   0.16133,   0.00133,   0.00133,   0.33467,   0.00133,   0.00133,   0.00133,   0.00133,   0.00133,   0.00133,   0.00133,   0.00133,   0.00133,   0.02800
644,   0.10730,   0.00056,   0.00056,   0.00056,   0.00056,   0.00056,   0.64101,   0.03989,   0.02303,   0.17472,   0.00056,   0.00056,   0.00056,   0.00056,   0.00056,   0.00056,   0.00056,   0.00618,   0.00056,   0.00056
651,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.00192,   0.32885,   0.00192,   0.00192,   0.02115,   0.00192,   0.00192,   0.00192,   0.00192,   0.02115,   0.00192,   0.59808
709,   0.00085,   0.00085,   0.00940,   0.00085,   0.42821,   0.16325,   0.14615,   0.00085,   0.00940,   0.20598,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.02650
779,   0.00029,   0.39222,   0.00029,   0.00029,   0.00029,   0.03487,   0.06081,   0.00029,   0.00029,   0.43256,   0.00029,   0.00029,   0.06945,   0.00029,   0.00029,   0.00029,   0.00029,   0.00029,   0.00029,   0.00605
 20,   0.00118,   0.00118,   0.34235,   0.00118,   0.00118,   0.02471,   0.02471,   0.00118,   0.01294,   0.48353,   0.00118,   0.00118,   0.00118,   0.00118,   0.01294,   0.00118,   0.00118,   0.00118,   0.00118,   0.08353
199,   0.00189,   0.00189,   0.00189,   0.00189,   0.00189,   0.00189,   0.41698,   0.00189,   0.00189,   0.22830,   0.02075,   0.00189,   0.00189,   0.00189,   0.00189,   0.24717,   0.00189,   0.00189,   0.05849,   0.00189
220,   0.00196,   0.00196,   0.00196,   0.02157,   0.29608,   0.00196,   0.02157,   0.02157,   0.00196,   0.59020,   0.00196,   0.00196,   0.00196,   0.00196,   0.00196,   0.00196,   0.02157,   0.00196,   0.00196,   0.00196
301,   0.05250,   0.05250,   0.00250,   0.00250,   0.02750,   0.02750,   0.07750,   0.00250,   0.00250,   0.42750,   0.00250,   0.00250,   0.02750,   0.00250,   0.00250,   0.02750,   0.00250,   0.25250,   0.00250,   0.00250
481,   0.00079,   0.00079,   0.00079,   0.00079,   0.00079,   0.00079,   0.07165,   0.00079,   0.00079,   0.59134,   0.00079,   0.00079,   0.31575,   0.00079,   0.00079,   0.00079,   0.00866,   0.00079,   0.00079,   0.00079
492,   0.00061,   0.00671,   0.00061,   0.50061,   0.00061,   0.00061,   0.12256,   0.04329,   0.00061,   0.31159,   0.00061,   0.00061,   0.00671,   0.00061,   0.00061,   0.00061,   0.00061,   0.00061,   0.00061,   0.00061
521,   0.00139,   0.00139,   0.41806,   0.00139,   0.00139,   0.00139,   0.26528,   0.00139,   0.00139,   0.20972,   0.04306,   0.01528,   0.00139,   0.00139,   0.00139,   0.02917,   0.00139,   0.00139,   0.00139,   0.00139
658,   0.00060,   0.00060,   0.00060,   0.00060,   0.00060,   0.00060,   0.00659,   0.00060,   0.00060,   0.41377,   0.00060,   0.42575,   0.13832,   0.00060,   0.00060,   0.00060,   0.00060,   0.00659,   0.00060,   0.00060
701,   0.00118,   0.00118,   0.00118,   0.00118,   0.55412,   0.00118,   0.09529,   0.02471,   0.00118,   0.30706,   0.00118,   0.00118,   0.00118,   0.00118,   0.00118,   0.00118,   0.00118,   0.00118,   0.00118,   0.00118
 52,   0.00175,   0.03684,   0.00175,   0.00175,   0.00175,   0.00175,   0.17719,   0.01930,   0.00175,   0.49298,   0.00175,   0.00175,   0.01930,   0.00175,   0.00175,   0.10702,   0.00175,   0.00175,   0.12456,   0.00175
176,   0.00085,   0.04359,   0.00085,   0.00085,   0.47094,   0.00085,   0.10342,   0.14615,   0.00085,   0.19744,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.00085,   0.02650
187,   0.00062,   0.00062,   0.00062,   0.00062,   0.01914,   0.00062,   0.09938,   0.00062,   0.00062,   0.43889,   0.00062,   0.00062,   0.06235,   0.00062,   0.00062,   0.00062,   0.35247,   0.00062,   0.01914,   0.00062
222,   0.00116,   0.08256,   0.00116,   0.00116,   0.00116,   0.00116,   0.03605,   0.00116,   0.58256,   0.28023,   0.00116,   0.00116,   0.00116,   0.00116,   0.00116,   0.00116,   0.00116,   0.00116,   0.00116,   0.00116
719,   0.22471,   0.04824,   0.07176,   0.00118,   0.08353,   0.00118,   0.00118,   0.00118,   0.01294,   0.53059,   0.00118,   0.00118,   0.00118,   0.00118,   0.00118,   0.00118,   0.01294,   0.00118,   0.00118,   0.00118
236,   0.00064,   0.00064,   0.09038,   0.00064,   0.01987,   0.00064,   0.14167,   0.00705,   0.00064,   0.29551,   0.00064,   0.00705,   0.00064,   0.00064,   0.00064,   0.00064,   0.00064,   0.34679,   0.08397,   0.00064
288,   0.00089,   0.25089,   0.00089,   0.00089,   0.00089,   0.02768,   0.14375,   0.00089,   0.00089,   0.29554,   0.00089,   0.00089,   0.17946,   0.00089,   0.09018,   0.00089,   0.00089,   0.00089,   0.00089,   0.00089
757,   0.00049,   0.00049,   0.00049,   0.00539,   0.00049,   0.00049,   0.34853,   0.29951,   0.00049,   0.31912,   0.00049,   0.00049,   0.00049,   0.00049,   0.02010,   0.00049,   0.00049,   0.00049,   0.00049,   0.00049
 12,   0.00550,   0.00050,   0.27550,   0.00050,   0.00050,   0.00050,   0.29050,   0.00050,   0.04550,   0.19050,   0.00050,   0.04050,   0.00050,   0.00050,   0.00050,   0.00050,   0.04050,   0.01050,   0.09550,   0.00050
 27,   0.00097,   0.00097,   0.47670,   0.00097,   0.00097,   0.00097,   0.36019,   0.00097,   0.00097,   0.12718,   0.02039,   0.00097,   0.00097,   0.00097,   0.00097,   0.00097,   0.00097,   0.00097,   0.00097,   0.00097
 58,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093,   0.30935,   0.18785,   0.00093,   0.38411,   0.00093,   0.00093,   0.01028,   0.00093,   0.00093,   0.00093,   0.00093,   0.00093,   0.01963,   0.07570
 60,   0.00200,   0.00200,   0.00200,   0.06200,   0.00200,   0.00200,   0.00200,   0.00200,   0.00200,   0.24200,   0.00200,   0.00200,   0.36200,   0.30200,   0.00200,   0.00200,   0.00200,   0.00200,   0.00200,   0.00200
 73,   0.00068,   0.00068,   0.00068,   0.00748,   0.00068,   0.39524,   0.30000,   0.00068,   0.00068,   0.27959,   0.00748,   0.00068,   0.00068,   0.00068,   0.00068,   0.00068,   0.00068,   0.00068,   0.00068,   0.00068
113,   0.00110,   0.00110,   0.02308,   0.00110,   0.00110,   0.00110,   0.00110,   0.01209,   0.08901,   0.36374,   0.00110,   0.00110,   0.00110,   0.00110,   0.01209,   0.45165,   0.00110,   0.00110,   0.00110,   0.03407
277,   0.00640,   0.00058,   0.00058,   0.00058,   0.00058,   0.00058,   0.11105,   0.00058,   0.00058,   0.17500,   0.00058,   0.00058,   0.01221,   0.04128,   0.00058,   0.00058,   0.00058,   0.00058,   0.00058,   0.64593
392,   0.00244,   0.00244,   0.00244,   0.00244,   0.00244,   0.00244,   0.17317,   0.00244,   0.00244,   0.24634,   0.00244,   0.00244,   0.00244,   0.00244,   0.00244,   0.00244,   0.00244,   0.00244,   0.00244,   0.53902
393,   0.00263,   0.00263,   0.00263,   0.00263,   0.00263,   0.00263,   0.18684,   0.00263,   0.00263,   0.26579,   0.00263,   0.00263,   0.00263,   0.00263,   0.00263,   0.00263,   0.00263,   0.00263,   0.00263,   0.50263
403,   0.00034,   0.00034,   0.01753,   0.06564,   0.00034,   0.36460,   0.05189,   0.00034,   0.00034,   0.33024,   0.00034,   0.00034,   0.15155,   0.00034,   0.00034,   0.00034,   0.01409,   0.00034,   0.00034,   0.00034
404,   0.36586,   0.00034,   0.00034,   0.00379,   0.00034,   0.00034,   0.07276,   0.00724,   0.02793,   0.33483,   0.00034,   0.03138,   0.12448,   0.00034,   0.01759,   0.00034,   0.00034,   0.00034,   0.00034,   0.01069
405,   0.00062,   0.00062,   0.00062,   0.00062,   0.00062,   0.06852,   0.05000,   0.00062,   0.08086,   0.31543,   0.00062,   0.00062,   0.43889,   0.00679,   0.00062,   0.00062,   0.00062,   0.00062,   0.00062,   0.03148
406,   0.00112,   0.00112,   0.00112,   0.00112,   0.00112,   0.06854,   0.13596,   0.05730,   0.02360,   0.36067,   0.01236,   0.07978,   0.20337,   0.00112,   0.00112,   0.00112,   0.00112,   0.00112,   0.04607,   0.00112
407,   0.00069,   0.01458,   0.00069,   0.00069,   0.00069,   0.00069,   0.25764,   0.00069,   0.00069,   0.20903,   0.00069,   0.23681,   0.14653,   0.10486,   0.00069,   0.00069,   0.00069,   0.00069,   0.00069,   0.02153
419,   0.00625,   0.00625,   0.00625,   0.00625,   0.00625,   0.00625,   0.38125,   0.00625,   0.00625,   0.06875,   0.00625,   0.00625,   0.00625,   0.00625,   0.00625,   0.00625,   0.13125,   0.31875,   0.00625,   0.00625
420,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.80400,   0.04400,   0.00400,   0.08400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400
421,   0.00588,   0.00588,   0.00588,   0.00588,   0.00588,   0.00588,   0.71176,   0.00588,   0.00588,   0.18235,   0.00588,   0.00588,   0.00588,   0.00588,   0.00588,   0.00588,   0.00588,   0.00588,   0.00588,   0.00588
422,   0.00667,   0.00667,   0.00667,   0.00667,   0.00667,   0.00667,   0.80667,   0.00667,   0.00667,   0.07333,   0.00667,   0.00667,   0.00667,   0.00667,   0.00667,   0.00667,   0.00667,   0.00667,   0.00667,   0.00667
423,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.76400,   0.00400,   0.00400,   0.12400,   0.00400,   0.04400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400,   0.00400
472,   0.00175,   0.03684,   0.22982,   0.00175,   0.00175,   0.00175,   0.12456,   0.00175,   0.00175,   0.45789,   0.01930,   0.00175,   0.00175,   0.00175,   0.00175,   0.03684,   0.00175,   0.07193,   0.00175,   0.00175
488,   0.00050,   0.00050,   0.00050,   0.11990,   0.00050,   0.00050,   0.10995,   0.00050,   0.00050,   0.17960,   0.00050,   0.06020,   0.00050,   0.00050,   0.00050,   0.02537,   0.00050,   0.49801,   0.00050,   0.00050
511,   0.00023,   0.00487,   0.00023,   0.00023,   0.00023,   0.00023,   0.12320,   0.00023,   0.00487,   0.40394,   0.03503,   0.00023,   0.00023,   0.00487,   0.00023,   0.38306,   0.00023,   0.00023,   0.03735,   0.00023
573,   0.00026,   0.00026,   0.02093,   0.00026,   0.01059,   0.03127,   0.19147,   0.39819,   0.01318,   0.28708,   0.00026,   0.00026,   0.03127,   0.01059,   0.00284,   0.00026,   0.00026,   0.00026,   0.00026,   0.00026
598,   0.00057,   0.04080,   0.19598,   0.00057,   0.00057,   0.04655,   0.48908,   0.00057,   0.00057,   0.21897,   0.00057,   0.00057,   0.00057,   0.00057,   0.00057,   0.00057,   0.00057,   0.00057,   0.00057,   0.00057
606,   0.00026,   0.00026,   0.00026,   0.00284,   0.00026,   0.00026,   0.17597,   0.00026,   0.00026,   0.34910,   0.00026,   0.00026,   0.00026,   0.00284,   0.00026,   0.46537,   0.00026,   0.00026,   0.00026,   0.00026
629,   0.00076,   0.00076,   0.00076,   0.14470,   0.00076,   0.00076,   0.35682,   0.00076,   0.00076,   0.20530,   0.00076,   0.00076,   0.00076,   0.00076,   0.00076,   0.04621,   0.00076,   0.00076,   0.00076,   0.23561
634,   0.00175,   0.00175,   0.00175,   0.00175,   0.00175,   0.24737,   0.15965,   0.00175,   0.00175,   0.38772,   0.03684,   0.01930,   0.10702,   0.00175,   0.00175,   0.00175,   0.00175,   0.01930,   0.00175,   0.00175
699,   0.00050,   0.00050,   0.03050,   0.00050,   0.00050,   0.00050,   0.15550,   0.00050,   0.00050,   0.34550,   0.00050,   0.24050,   0.00050,   0.00050,   0.00050,   0.00050,   0.00050,   0.18550,   0.03550,   0.00050
737,   0.00031,   0.02531,   0.00031,   0.00031,   0.00031,   0.00656,   0.18781,   0.04406,   0.00031,   0.19719,   0.07219,   0.00031,   0.11281,   0.15656,   0.00344,   0.00031,   0.00344,   0.00031,   0.00031,   0.18781
